fonte_tabela,laboratorio,pagina_pdf,bloco_visual,familia,produto,design,material,indice_refracao,tratamento,treatment_group,treatment_application,transitions,transitions_cores,blue_uv,esferico_min,esferico_max,cilindrico_max,adicao_min,adicao_max,preco_tipo,preco_par_brl,nota_disponibilidade
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1299.00,
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1249.00,
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1049.00,
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,3009.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,3009.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2739.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2389.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2629.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2239.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2189.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1989.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,3079.00,Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,3079.00,Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2809.00,Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2459.00,Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2699.00,Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2309.00,Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2259.00,Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2059.00,Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3269.00,
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3269.00,
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2999.00,
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2649.00,
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Optifog,Optifog,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2889.00,
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,No Reflex,No Reflex,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2499.00,
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2449.00,
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,4209.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,4209.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3939.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3589.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Optifog,Optifog,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3829.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,No Reflex,No Reflex,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3439.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3389.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.74,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-18.00,+13.00,-6.00,1.00,3.50,absoluto,4049.00,
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.74,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-18.00,+13.00,-6.00,1.00,3.50,absoluto,4989.00,Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1729.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1729.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1459.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1109.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1349.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,959.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,909.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,709.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1869.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1869.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1599.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1249.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1489.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1099.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1049.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,849.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,2669.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,2669.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,2399.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,2049.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,2289.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1899.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1849.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1649.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,2739.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,2739.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,2469.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,2119.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,2359.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1969.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1919.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1719.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1949.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1949.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1679.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1329.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1569.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1179.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1129.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,929.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2889.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2889.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2619.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2269.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2509.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2119.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2069.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1869.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2959.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2959.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2689.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2339.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2579.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2189.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,2139.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1939.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3149.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,3149.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2879.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2529.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Optifog,Optifog,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2769.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,No Reflex,No Reflex,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2379.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,2329.00,Network UHD nao disponivel em Stylis 1.74
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,4089.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVC,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,4089.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
